country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,collection_time
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",05-09-2026 21:00:00,28.4227,77.0667,SO2,6.0,10.0,8.0,2026-09-05 16:37:06
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",05-09-2026 21:00:00,29.14056,75.744941,PM10,26.0,63.0,46.0,2026-09-05 16:37:06
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-09-2026 21:00:00,29.307814,76.337619,PM2.5,76.0,101.0,89.0,2026-09-05 16:37:06
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-09-2026 21:00:00,29.307814,76.337619,PM10,50.0,66.0,59.0,2026-09-05 16:37:06
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-09-2026 21:00:00,29.307814,76.337619,NH3,4.0,6.0,5.0,2026-09-05 16:37:06
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",05-09-2026 21:00:00,29.8006,76.4155,NO2,20.0,25.0,23.0,2026-09-05 16:37:06
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-09-2026 21:00:00,30.1480566,77.2893471,CO,50.0,52.0,51.0,2026-09-05 16:37:06
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-09-2026 21:00:00,30.1480566,77.2893471,OZONE,24.0,63.0,47.0,2026-09-05 16:37:06
India,Jammu and Kashmir,Pampore,"Khrew, Pampore - JKPCC",05-09-2026 21:00:00,34.031606,75.009712,OZONE,,,,2026-09-05 16:37:06
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",05-09-2026 21:00:00,34.066206,74.81982,NH3,9.0,9.0,9.0,2026-09-05 16:37:06
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",05-09-2026 21:00:00,34.06313,74.96017,CO,,,,2026-09-05 16:37:06
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",05-09-2026 21:00:00,34.06313,74.96017,OZONE,,,,2026-09-05 16:37:06
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",05-09-2026 21:00:00,23.80569,86.44268,PM10,,,,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",05-09-2026 21:00:00,12.7816279,77.6299145,PM2.5,,,,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",05-09-2026 21:00:00,12.9756843,77.5660749,PM10,85.0,101.0,100.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",05-09-2026 21:00:00,12.9756843,77.5660749,NO2,27.0,37.0,31.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",05-09-2026 21:00:00,12.9756843,77.5660749,NH3,,,,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",05-09-2026 21:00:00,12.9756843,77.5660749,SO2,12.0,13.0,12.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-09-2026 21:00:00,12.920984,77.584908,SO2,3.0,14.0,9.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-09-2026 21:00:00,12.938539,77.5901,NH3,1.0,1.0,1.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-09-2026 21:00:00,12.938539,77.5901,CO,17.0,54.0,28.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",05-09-2026 21:00:00,13.0270199,77.494094,NH3,3.0,113.0,12.0,2026-09-05 16:37:06
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",05-09-2026 21:00:00,29.966942,76.875879,OZONE,15.0,28.0,21.0,2026-09-05 16:37:06
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",05-09-2026 21:00:00,27.9002,76.9938,NH3,,,,2026-09-05 16:37:06
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",05-09-2026 21:00:00,27.9002,76.9938,OZONE,46.0,48.0,47.0,2026-09-05 16:37:06
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",05-09-2026 21:00:00,28.360699,76.93609,NH3,,,,2026-09-05 16:37:06
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",05-09-2026 21:00:00,28.1485564,77.3320667,OZONE,9.0,10.0,10.0,2026-09-05 16:37:06
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",05-09-2026 21:00:00,28.3153,76.9143,PM2.5,31.0,500.0,91.0,2026-09-05 16:37:06
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",05-09-2026 21:00:00,28.3153,76.9143,CO,23.0,59.0,47.0,2026-09-05 16:37:06
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",05-09-2026 21:00:00,29.432304,76.972765,PM2.5,22.0,148.0,47.0,2026-09-05 16:37:06
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",05-09-2026 21:00:00,29.432304,76.972765,NH3,7.0,12.0,9.0,2026-09-05 16:37:06
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",05-09-2026 21:00:00,28.52123,76.37138,SO2,9.0,12.0,11.0,2026-09-05 16:37:06
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",05-09-2026 21:00:00,29.5364,75.0158,PM2.5,16.0,30.0,22.0,2026-09-05 16:37:06
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",05-09-2026 21:00:00,29.0272,77.0621,OZONE,49.0,51.0,50.0,2026-09-05 16:37:06
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-09-2026 21:00:00,30.1480566,77.2893471,PM2.5,69.0,135.0,91.0,2026-09-05 16:37:06
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-09-2026 21:00:00,30.1480566,77.2893471,NO2,11.0,21.0,16.0,2026-09-05 16:37:06
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",05-09-2026 21:00:00,28.5512005,77.2735737,OZONE,17.0,24.0,21.0,2026-09-05 16:37:06
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",05-09-2026 21:00:00,28.7256504,77.2011573,PM2.5,16.0,49.0,34.0,2026-09-05 16:37:06
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",05-09-2026 21:00:00,28.7256504,77.2011573,PM10,23.0,51.0,35.0,2026-09-05 16:37:06
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",05-09-2026 21:00:00,28.7256504,77.2011573,NO2,15.0,61.0,37.0,2026-09-05 16:37:06
India,Delhi,Delhi,"JNU, Delhi - DPCC",05-09-2026 21:00:00,28.540721,77.168544,NO2,16.0,45.0,27.0,2026-09-05 16:37:06
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",05-09-2026 21:00:00,28.6573814,77.1585447,NO2,70.0,161.0,105.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",05-09-2026 21:00:00,23.076793,72.627874,CO,42.0,64.0,46.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",05-09-2026 21:00:00,23.002657,72.591912,CO,42.0,107.0,85.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",05-09-2026 21:00:00,23.107969,72.574648,NH3,4.0,6.0,5.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",05-09-2026 21:00:00,23.107969,72.574648,SO2,4.0,8.0,6.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",05-09-2026 21:00:00,23.041137,72.456691,PM10,36.0,68.0,50.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",05-09-2026 21:00:00,23.023389,72.515201,OZONE,2.0,7.0,5.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",05-09-2026 21:00:00,22.977134,72.553024,PM2.5,25.0,69.0,45.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",05-09-2026 21:00:00,22.977134,72.553024,CO,30.0,59.0,38.0,2026-09-05 16:37:06
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",05-09-2026 21:00:00,23.020509,72.579261,OZONE,3.0,9.0,7.0,2026-09-05 16:37:06
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",05-09-2026 21:00:00,21.613267,73.010555,CO,32.0,44.0,38.0,2026-09-05 16:37:06
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",05-09-2026 21:00:00,21.755417,72.139056,PM2.5,18.0,59.0,35.0,2026-09-05 16:37:06
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",05-09-2026 21:00:00,23.221714,72.654328,CO,13.0,14.0,14.0,2026-09-05 16:37:06
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",05-09-2026 21:00:00,23.243639,72.68994,NO2,7.0,22.0,13.0,2026-09-05 16:37:06
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",05-09-2026 21:00:00,23.163798,72.677768,CO,7.0,30.0,19.0,2026-09-05 16:37:06
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",05-09-2026 21:00:00,22.410802,73.097923,PM2.5,28.0,84.0,50.0,2026-09-05 16:37:06
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",05-09-2026 21:00:00,22.248853,70.776774,PM2.5,11.0,50.0,27.0,2026-09-05 16:37:06
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",05-09-2026 21:00:00,22.248853,70.776774,NO2,3.0,8.0,5.0,2026-09-05 16:37:06
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",05-09-2026 21:00:00,22.248853,70.776774,OZONE,13.0,17.0,16.0,2026-09-05 16:37:06
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",05-09-2026 21:00:00,12.21041,76.37376,SO2,1.0,5.0,3.0,2026-09-05 16:37:06
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",05-09-2026 21:00:00,12.21041,76.37376,CO,11.0,33.0,21.0,2026-09-05 16:37:06
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",05-09-2026 21:00:00,12.733409,77.298051,NH3,,,,2026-09-05 16:37:06
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",05-09-2026 21:00:00,12.733409,77.298051,OZONE,14.0,39.0,27.0,2026-09-05 16:37:06
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",05-09-2026 21:00:00,13.94,75.555917,PM10,50.0,60.0,55.0,2026-09-05 16:37:06
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",05-09-2026 21:00:00,16.802639,75.722694,PM2.5,27.0,28.0,27.0,2026-09-05 16:37:06
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",05-09-2026 21:00:00,16.7602,77.1428,OZONE,19.0,20.0,20.0,2026-09-05 16:37:06
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",05-09-2026 21:00:00,11.875,75.3732,PM2.5,68.0,82.0,76.0,2026-09-05 16:37:06
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",05-09-2026 21:00:00,11.875,75.3732,OZONE,27.0,31.0,28.0,2026-09-05 16:37:06
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",05-09-2026 21:00:00,8.5149093,76.9435879,SO2,7.0,19.0,14.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",05-09-2026 21:00:00,13.0246342,77.5080115,PM2.5,36.0,43.0,38.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",05-09-2026 21:00:00,13.029152,77.585901,OZONE,3.0,6.0,5.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",05-09-2026 21:00:00,12.917348,77.622813,NH3,2.0,2.0,2.0,2026-09-05 16:37:06
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",05-09-2026 21:00:00,12.951913,77.539784,SO2,16.0,41.0,26.0,2026-09-05 16:37:06
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",05-09-2026 21:00:00,11.55358,76.55521,PM10,30.0,57.0,43.0,2026-09-05 16:37:06
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",05-09-2026 21:00:00,13.428828,77.731418,CO,21.0,31.0,24.0,2026-09-05 16:37:06
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",05-09-2026 21:00:00,15.459706,75.008381,PM2.5,48.0,53.0,50.0,2026-09-05 16:37:06
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",05-09-2026 21:00:00,15.411456,75.638133,PM10,34.0,39.0,36.0,2026-09-05 16:37:06
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",05-09-2026 21:00:00,14.816666,74.141003,PM2.5,5.0,35.0,13.0,2026-09-05 16:37:06
India,Gujarat,Surat,"Science Center, Surat - SMC",05-09-2026 21:00:00,21.170046,72.795405,CO,38.0,43.0,40.0,2026-09-05 16:37:06
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",05-09-2026 21:00:00,22.969611,72.6435,CO,51.0,78.0,62.0,2026-09-05 16:37:06
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",05-09-2026 21:00:00,30.379589,76.778328,NH3,6.0,7.0,6.0,2026-09-05 16:37:06
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",05-09-2026 21:00:00,30.379589,76.778328,SO2,39.0,96.0,73.0,2026-09-05 16:37:06
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-09-2026 21:00:00,28.6701,76.9254,CO,24.0,28.0,26.0,2026-09-05 16:37:06
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",05-09-2026 21:00:00,28.3419248,77.319699,SO2,2.0,4.0,3.0,2026-09-05 16:37:06
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",05-09-2026 21:00:00,28.806223,76.141105,PM10,17.0,38.0,29.0,2026-09-05 16:37:06
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",05-09-2026 21:00:00,28.593883,76.270653,PM2.5,23.0,129.0,54.0,2026-09-05 16:37:06
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",05-09-2026 21:00:00,28.593883,76.270653,NO2,9.0,23.0,15.0,2026-09-05 16:37:06
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",05-09-2026 21:00:00,19.1135051,73.008978,CO,28.0,29.0,29.0,2026-09-05 16:37:06
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",05-09-2026 21:00:00,19.265594,76.761463,NO2,4.0,13.0,9.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.63673,73.82487,PM2.5,19.0,39.0,29.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.63673,73.82487,NH3,2.0,3.0,2.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.63673,73.82487,CO,7.0,12.0,10.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.63673,73.82487,OZONE,6.0,15.0,11.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM",05-09-2026 21:00:00,18.60577,73.749976,NH3,,,,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.616318,73.765797,PM2.5,10.0,56.0,20.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.616318,73.765797,NO2,2.0,13.0,7.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.616318,73.765797,SO2,1.0,2.0,1.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",05-09-2026 21:00:00,18.664282,73.763966,OZONE,10.0,16.0,13.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.59051,73.77946,PM10,31.0,60.0,42.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",05-09-2026 21:00:00,18.59051,73.77946,NH3,2.0,3.0,3.0,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",05-09-2026 21:00:00,18.614767,73.799516,SO2,,,,2026-09-05 16:37:06
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",05-09-2026 21:00:00,18.614767,73.799516,OZONE,2.0,18.0,10.0,2026-09-05 16:37:06
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",05-09-2026 21:00:00,18.45445,73.854155,NH3,1.0,1.0,1.0,2026-09-05 16:37:06
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",05-09-2026 21:00:00,18.501793,73.927532,PM10,42.0,97.0,69.0,2026-09-05 16:37:06
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",05-09-2026 21:00:00,18.530085,73.849598,PM10,37.0,78.0,55.0,2026-09-05 16:37:06
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",05-09-2026 21:00:00,22.678,75.8559,SO2,42.0,58.0,46.0,2026-09-05 16:37:06
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",05-09-2026 21:00:00,22.7524,75.8872,NH3,,,,2026-09-05 16:37:06
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",05-09-2026 21:00:00,22.7084,75.8815,NO2,,,,2026-09-05 16:37:06
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",05-09-2026 21:00:00,23.168606,79.932247,NO2,24.0,32.0,28.0,2026-09-05 16:37:06
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",05-09-2026 21:00:00,23.163174,79.973061,NO2,61.0,67.0,64.0,2026-09-05 16:37:06
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",05-09-2026 21:00:00,23.163174,79.973061,OZONE,34.0,43.0,37.0,2026-09-05 16:37:06
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",05-09-2026 21:00:00,23.218135,79.95777,NO2,37.0,51.0,44.0,2026-09-05 16:37:06
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",05-09-2026 21:00:00,23.218135,79.95777,SO2,5.0,7.0,6.0,2026-09-05 16:37:06
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",05-09-2026 21:00:00,24.2613009,80.7231783,PM10,59.0,59.0,59.0,2026-09-05 16:37:06
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",05-09-2026 21:00:00,24.2613009,80.7231783,SO2,11.0,12.0,12.0,2026-09-05 16:37:06
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",05-09-2026 21:00:00,24.2613009,80.7231783,OZONE,,,,2026-09-05 16:37:06
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",05-09-2026 21:00:00,23.10844,77.511428,PM2.5,37.0,58.0,46.0,2026-09-05 16:37:06
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",05-09-2026 21:00:00,23.10844,77.511428,NH3,2.0,3.0,3.0,2026-09-05 16:37:06
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",05-09-2026 21:00:00,22.624758,75.675238,PM2.5,59.0,178.0,87.0,2026-09-05 16:37:06
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",05-09-2026 21:00:00,22.624758,75.675238,SO2,28.0,57.0,38.0,2026-09-05 16:37:06
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",05-09-2026 21:00:00,22.624758,75.675238,CO,15.0,33.0,25.0,2026-09-05 16:37:06
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",05-09-2026 21:00:00,23.331731,75.045981,NH3,,,,2026-09-05 16:37:06
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",05-09-2026 21:00:00,23.331731,75.045981,SO2,9.0,11.0,10.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",05-09-2026 21:00:00,19.1653323,72.922099,PM10,8.0,33.0,22.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",05-09-2026 21:00:00,19.19709,72.82204,PM2.5,2.0,37.0,14.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",05-09-2026 21:00:00,19.23241,72.86895,PM2.5,10.0,30.0,18.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",05-09-2026 21:00:00,19.23241,72.86895,OZONE,12.0,32.0,22.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",05-09-2026 21:00:00,18.96702,72.84214,PM2.5,12.0,41.0,21.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",05-09-2026 21:00:00,18.96702,72.84214,PM10,28.0,47.0,36.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",05-09-2026 21:00:00,19.11074,72.86084,SO2,0.0,8.0,4.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",05-09-2026 21:00:00,19.053536,72.84643,OZONE,14.0,19.0,18.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",05-09-2026 21:00:00,19.0863,72.8888,PM10,,,,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",05-09-2026 21:00:00,19.083694,72.920967,PM2.5,23.0,45.0,35.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",05-09-2026 21:00:00,19.083694,72.920967,SO2,0.0,9.0,3.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",05-09-2026 21:00:00,19.04946,72.923,PM10,25.0,59.0,42.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",05-09-2026 21:00:00,19.04946,72.923,NO2,2.0,13.0,8.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",05-09-2026 21:00:00,19.10078,72.87462,CO,,,,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",05-09-2026 21:00:00,19.10078,72.87462,OZONE,,,,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",05-09-2026 21:00:00,19.1375,72.915056,SO2,12.0,12.0,12.0,2026-09-05 16:37:06
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",05-09-2026 21:00:00,19.854616,75.905894,CO,24.0,28.0,26.0,2026-09-05 16:37:06
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",05-09-2026 21:00:00,19.192056,72.9585188,OZONE,8.0,17.0,11.0,2026-09-05 16:37:06
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",05-09-2026 21:00:00,16.7143745,74.2426398,PM2.5,13.0,24.0,17.0,2026-09-05 16:37:06
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",05-09-2026 21:00:00,16.7143745,74.2426398,OZONE,10.0,25.0,18.0,2026-09-05 16:37:06
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",05-09-2026 21:00:00,16.6870449,74.2505872,NH3,3.0,4.0,3.0,2026-09-05 16:37:06
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",05-09-2026 21:00:00,18.1023399,73.4783687,PM2.5,15.0,39.0,24.0,2026-09-05 16:37:06
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",05-09-2026 21:00:00,18.1023399,73.4783687,CO,18.0,28.0,25.0,2026-09-05 16:37:06
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",05-09-2026 21:00:00,20.555712,74.529236,PM10,61.0,129.0,83.0,2026-09-05 16:37:06
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",05-09-2026 21:00:00,20.555712,74.529236,NO2,16.0,18.0,17.0,2026-09-05 16:37:06
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",05-09-2026 21:00:00,20.555712,74.529236,SO2,0.0,57.0,5.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",05-09-2026 21:00:00,19.060498,72.923356,PM10,41.0,111.0,71.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",05-09-2026 21:00:00,19.047,72.8746,NO2,81.0,219.0,149.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",05-09-2026 21:00:00,19.2243333,72.8658113,NH3,2.0,2.0,2.0,2026-09-05 16:37:06
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",05-09-2026 21:00:00,19.000083,72.813993,PM10,13.0,37.0,25.0,2026-09-05 16:37:06
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",05-09-2026 21:00:00,10.5324,76.2159,OZONE,32.0,32.0,32.0,2026-09-05 16:37:06
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",05-09-2026 21:00:00,23.210494,77.425409,NH3,2.0,2.0,2.0,2026-09-05 16:37:06
